-145,1,5,4
-145,0,5,4
-145,-1,5,4
-145,-2,5,4
-145,-3,5,4
-145,-4,5,4
-145,-5,5,4
-145,-6,5,4
-145,-7,5,4
-145,-8,5,4
-145,-9,5,4
-145,-10,5,4
-145,-11,5,4
-145,-12,5,4
-145,-13,5,4
-145,-14,5,4
-145,-15,5,4
-145,-16,5,4
-145,-17,5,4
-145,-18,5,4
-145,-19,5,4
-145,-20,5,4
-145,-21,5,4
-145,-22,5,4
-145,-23,5,4
-145,-24,5,4
-145,-25,5,4
-145,-26,5,4
-145,-27,5,4
-145,-28,5,4
-145,-29,5,4
-145,-30,5,4
-145,-31,5,4
-145,-32,5,4
-145,-33,5,4
-145,-34,5,4
-145,-35,5,4
-145,-36,5,4
-145,-37,5,4
-145,-38,5,4
-145,-39,5,4
-145,-40,5,4
-145,-41,5,4
-145,-42,5,4
-145,-43,5,4
-145,-44,5,4
-145,-45,5,4
-145,-46,5,4
-145,-47,5,4
-145,-48,5,4
-145,-49,5,4
-145,-50,5,4
-144,6,1,4
-144,5,2,3
-144,4,2,3
-144,3,2,3
-144,2,2,3
-144,1,5,4
-144,0,5,4
-144,-1,5,4
-144,-2,5,4
-144,-3,5,4
-144,-4,5,4
-144,-5,5,4
-144,-6,5,4
-144,-7,5,4
-144,-8,5,4
-144,-9,5,4
-144,-10,5,4
-144,-11,5,4
-144,-12,5,4
-144,-13,5,4
-144,-14,5,4
-144,-15,5,4
-144,-16,5,4
-144,-17,5,4
-144,-18,5,4
-144,-19,5,4
-144,-20,5,4
-144,-21,5,4
-144,-22,5,4
-144,-23,5,4
-144,-24,5,4
-144,-25,5,4
-144,-26,5,4
-144,-27,5,4
-144,-28,5,4
-144,-29,5,4
-144,-30,5,4
-144,-31,5,4
-144,-32,5,4
-144,-33,5,4
-144,-34,5,4
-144,-35,5,4
-144,-36,5,4
-144,-37,5,4
-144,-38,5,4
-144,-39,5,4
-144,-40,5,4
-144,-41,5,4
-144,-42,5,4
-144,-43,5,4
-144,-44,5,4
-144,-45,5,4
-144,-46,5,4
-144,-47,5,4
-144,-48,5,4
-144,-49,5,4
-144,-50,5,4
-143,6,1,4
-143,5,2,3
-143,4,2,3
-143,3,2,3
-143,2,2,3
-143,1,5,4
-143,0,5,4
-143,-1,5,4
-143,-2,5,4
-143,-3,5,4
-143,-4,5,4
-143,-5,5,4
-143,-6,5,4
-143,-7,5,4
-143,-8,5,4
-143,-9,5,4
-143,-10,5,4
-143,-11,5,4
-143,-12,5,4
-143,-13,5,4
-143,-14,5,4
-143,-15,5,4
-143,-16,5,4
-143,-17,5,4
-143,-18,5,4
-143,-19,5,4
-143,-20,5,4
-143,-21,5,4
-143,-22,5,4
-143,-23,5,4
-143,-24,5,4
-143,-25,5,4
-143,-26,5,4
-143,-27,5,4
-143,-28,5,4
-143,-29,5,4
-143,-30,5,4
-143,-31,5,4
-143,-32,5,4
-143,-33,5,4
-143,-34,5,4
-143,-35,5,4
-143,-36,5,4
-143,-37,5,4
-143,-38,5,4
-143,-39,5,4
-143,-40,5,4
-143,-41,5,4
-143,-42,5,4
-143,-43,5,4
-143,-44,5,4
-143,-45,5,4
-143,-46,5,4
-143,-47,5,4
-143,-48,5,4
-143,-49,5,4
-143,-50,5,4
-142,7,1,4
-142,6,2,3
-142,5,2,3
-142,4,2,3
-142,3,2,3
-142,2,2,3
-142,1,2,3
-142,0,5,4
-142,-1,5,4
-142,-2,5,4
-142,-3,5,4
-142,-4,5,4
-142,-5,5,4
-142,-6,5,4
-142,-7,5,4
-142,-8,5,4
-142,-9,5,4
-142,-10,5,4
-142,-11,5,4
-142,-12,5,4
-142,-13,5,4
-142,-14,5,4
-142,-15,5,4
-142,-16,5,4
-142,-17,5,4
-142,-18,5,4
-142,-19,5,4
-142,-20,5,4
-142,-21,5,4
-142,-22,5,4
-142,-23,5,4
-142,-24,5,4
-142,-25,5,4
-142,-26,5,4
-142,-27,5,4
-142,-28,5,4
-142,-29,5,4
-142,-30,5,4
-142,-31,5,4
-142,-32,5,4
-142,-33,5,4
-142,-34,5,4
-142,-35,5,4
-142,-36,5,4
-142,-37,5,4
-142,-38,5,4
-142,-39,5,4
-142,-40,5,4
-142,-41,5,4
-142,-42,5,4
-142,-43,5,4
-142,-44,5,4
-142,-45,5,4
-142,-46,5,4
-142,-47,5,4
-142,-48,5,4
-142,-49,5,4
-142,-50,5,4
-141,6,1,4
-141,5,2,3
-141,4,2,3
-141,3,2,3
-141,2,2,3
-141,1,5,4
-141,0,5,4
-141,-1,5,4
-141,-2,5,4
-141,-3,5,4
-141,-4,5,4
-141,-5,5,4
-141,-6,5,4
-141,-7,5,4
-141,-8,5,4
-141,-9,5,4
-141,-10,5,4
-141,-11,5,4
-141,-12,5,4
-141,-13,5,4
-141,-14,5,4
-141,-15,5,4
-141,-16,5,4
-141,-17,5,4
-141,-18,5,4
-141,-19,5,4
-141,-20,5,4
-141,-21,5,4
-141,-22,5,4
-141,-23,5,4
-141,-24,5,4
-141,-25,5,4
-141,-26,5,4
-141,-27,5,4
-141,-28,5,4
-141,-29,5,4
-141,-30,5,4
-141,-31,5,4
-141,-32,5,4
-141,-33,5,4
-141,-34,5,4
-141,-35,5,4
-141,-36,5,4
-141,-37,5,4
-141,-38,5,4
-141,-39,5,4
-141,-40,5,4
-141,-41,5,4
-141,-42,5,4
-141,-43,5,4
-141,-44,5,4
-141,-45,5,4
-141,-46,5,4
-141,-47,5,4
-141,-48,5,4
-141,-49,5,4
-141,-50,5,4
-140,7,1,4
-140,6,2,3
-140,5,2,3
-140,4,2,3
-140,3,2,3
-140,2,5,4
-140,1,5,4
-140,0,5,4
-140,-1,5,4
-140,-2,5,4
-140,-3,5,4
-140,-4,5,4
-140,-5,5,4
-140,-6,5,4
-140,-7,5,4
-140,-8,5,4
-140,-9,5,4
-140,-10,5,4
-140,-11,5,4
-140,-12,5,4
-140,-13,5,4
-140,-14,5,4
-140,-15,5,4
-140,-16,5,4
-140,-17,5,4
-140,-18,5,4
-140,-19,5,4
-140,-20,5,4
-140,-21,5,4
-140,-22,5,4
-140,-23,5,4
-140,-24,5,4
-140,-25,5,4
-140,-26,5,4
-140,-27,5,4
-140,-28,5,4
-140,-29,5,4
-140,-30,5,4
-140,-31,5,4
-140,-32,5,4
-140,-33,5,4
-140,-34,5,4
-140,-35,5,4
-140,-36,5,4
-140,-37,5,4
-140,-38,5,4
-140,-39,5,4
-140,-40,5,4
-140,-41,5,4
-140,-42,5,4
-140,-43,5,4
-140,-44,5,4
-140,-45,5,4
-140,-46,5,4
-140,-47,5,4
-140,-48,5,4
-140,-49,5,4
-140,-50,5,4
-139,6,1,4
-139,5,2,3
-139,4,2,3
-139,3,2,3
-139,2,2,3
-139,1,5,4
-139,0,5,4
-139,-1,5,4
-139,-2,5,4
-139,-3,5,4
-139,-4,5,4
-139,-5,5,4
-139,-6,5,4
-139,-7,5,4
-139,-8,5,4
-139,-9,5,4
-139,-10,5,4
-139,-11,5,4
-139,-12,5,4
-139,-13,5,4
-139,-14,5,4
-139,-15,5,4
-139,-16,5,4
-139,-17,5,4
-139,-18,5,4
-139,-19,5,4
-139,-20,5,4
-139,-21,5,4
-139,-22,5,4
-139,-23,5,4
-139,-24,5,4
-139,-25,5,4
-139,-26,5,4
-139,-27,5,4
-139,-28,5,4
-139,-29,5,4
-139,-30,5,4
-139,-31,5,4
-139,-32,5,4
-139,-33,5,4
-139,-34,5,4
-139,-35,5,4
-139,-36,5,4
-139,-37,5,4
-139,-38,5,4
-139,-39,5,4
-139,-40,5,4
-139,-41,5,4
-139,-42,5,4
-139,-43,5,4
-139,-44,5,4
-139,-45,5,4
-139,-46,5,4
-139,-47,5,4
-139,-48,5,4
-139,-49,5,4
-139,-50,5,4
-138,7,1,4
-138,6,2,3
-138,5,2,3
-138,4,2,3
-138,3,2,3
-138,2,2,3
-138,1,2,3
-138,0,5,4
-138,-1,5,4
-138,-2,5,4
-138,-3,5,4
-138,-4,5,4
-138,-5,5,4
-138,-6,5,4
-138,-7,5,4
-138,-8,5,4
-138,-9,5,4
-138,-10,5,4
-138,-11,5,4
-138,-12,5,4
-138,-13,5,4
-138,-14,5,4
-138,-15,5,4
-138,-16,5,4
-138,-17,5,4
-138,-18,5,4
-138,-19,5,4
-138,-20,5,4
-138,-21,5,4
-138,-22,5,4
-138,-23,5,4
-138,-24,5,4
-138,-25,5,4
-138,-26,5,4
-138,-27,5,4
-138,-28,5,4
-138,-29,5,4
-138,-30,5,4
-138,-31,5,4
-138,-32,5,4
-138,-33,5,4
-138,-34,5,4
-138,-35,5,4
-138,-36,5,4
-138,-37,5,4
-138,-38,5,4
-138,-39,5,4
-138,-40,5,4
-138,-41,5,4
-138,-42,5,4
-138,-43,5,4
-138,-44,5,4
-138,-45,5,4
-138,-46,5,4
-138,-47,5,4
-138,-48,5,4
-138,-49,5,4
-138,-50,5,4
-137,8,1,4
-137,7,2,3
-137,6,2,3
-137,5,2,3
-137,4,2,3
-137,3,2,3
-137,2,2,3
-137,1,5,4
-137,0,5,4
-137,-1,5,4
-137,-2,5,4
-137,-3,5,4
-137,-4,5,4
-137,-5,5,4
-137,-6,5,4
-137,-7,5,4
-137,-8,5,4
-137,-9,5,4
-137,-10,5,4
-137,-11,5,4
-137,-12,5,4
-137,-13,5,4
-137,-14,5,4
-137,-15,5,4
-137,-16,5,4
-137,-17,5,4
-137,-18,5,4
-137,-19,5,4
-137,-20,5,4
-137,-21,5,4
-137,-22,5,4
-137,-23,5,4
-137,-24,5,4
-137,-25,5,4
-137,-26,5,4
-137,-27,5,4
-137,-28,5,4
-137,-29,5,4
-137,-30,5,4
-137,-31,5,4
-137,-32,5,4
-137,-33,5,4
-137,-34,5,4
-137,-35,5,4
-137,-36,5,4
-137,-37,5,4
-137,-38,5,4
-137,-39,5,4
-137,-40,5,4
-137,-41,5,4
-137,-42,5,4
-137,-43,5,4
-137,-44,5,4
-137,-45,5,4
-137,-46,5,4
-137,-47,5,4
-137,-48,5,4
-137,-49,5,4
-137,-50,5,4
-136,9,1,4
-136,8,2,3
-136,7,2,3
-136,6,2,3
-136,5,2,3
-136,4,2,3
-136,3,2,3
-136,2,5,4
-136,1,5,4
-136,0,5,4
-136,-1,5,4
-136,-2,5,4
-136,-3,5,4
-136,-4,5,4
-136,-5,5,4
-136,-6,5,4
-136,-7,5,4
-136,-8,5,4
-136,-9,5,4
-136,-10,5,4
-136,-11,5,4
-136,-12,5,4
-136,-13,5,4
-136,-14,5,4
-136,-15,5,4
-136,-16,5,4
-136,-17,5,4
-136,-18,5,4
-136,-19,5,4
-136,-20,5,4
-136,-21,5,4
-136,-22,5,4
-136,-23,5,4
-136,-24,5,4
-136,-25,5,4
-136,-26,5,4
-136,-27,5,4
-136,-28,5,4
-136,-29,5,4
-136,-30,5,4
-136,-31,5,4
-136,-32,5,4
-136,-33,5,4
-136,-34,5,4
-136,-35,5,4
-136,-36,5,4
-136,-37,5,4
-136,-38,5,4
-136,-39,5,4
-136,-40,5,4
-136,-41,5,4
-136,-42,5,4
-136,-43,5,4
-136,-44,5,4
-136,-45,5,4
-136,-46,5,4
-136,-47,5,4
-136,-48,5,4
-136,-49,5,4
-136,-50,5,4
-135,10,3,4
-135,11,3,4
-135,12,3,4
-135,13,3,4
-135,14,3,4
-135,15,3,4
-135,16,3,4
-138,17,4,1
-137,17,4,1
-136,17,4,1
-135,17,4,1
-134,17,4,1
-133,17,4,1
-132,17,4,1
-138,18,4,1
-137,18,4,1
-136,18,4,1
-135,18,4,1
-134,18,4,1
-133,18,4,1
-132,18,4,1
-137,19,4,1
-136,19,4,1
-135,19,4,1
-134,19,4,1
-133,19,4,1
-137,20,4,1
-136,20,4,1
-135,20,4,1
-134,20,4,1
-133,20,4,1
-136,21,4,1
-135,21,4,1
-134,21,4,1
-136,22,4,1
-135,22,4,1
-134,22,4,1
-135,23,4,1
-135,9,2,3
-135,8,2,3
-135,7,2,3
-135,6,2,3
-135,5,2,3
-135,4,2,3
-135,3,2,3
-135,2,5,4
-135,1,5,4
-135,0,5,4
-135,-1,5,4
-135,-2,5,4
-135,-3,5,4
-135,-4,5,4
-135,-5,5,4
-135,-6,5,4
-135,-7,5,4
-135,-8,5,4
-135,-9,5,4
-135,-10,5,4
-135,-11,5,4
-135,-12,5,4
-135,-13,5,4
-135,-14,5,4
-135,-15,5,4
-135,-16,5,4
-135,-17,5,4
-135,-18,5,4
-135,-19,5,4
-135,-20,5,4
-135,-21,5,4
-135,-22,5,4
-135,-23,5,4
-135,-24,5,4
-135,-25,5,4
-135,-26,5,4
-135,-27,5,4
-135,-28,5,4
-135,-29,5,4
-135,-30,5,4
-135,-31,5,4
-135,-32,5,4
-135,-33,5,4
-135,-34,5,4
-135,-35,5,4
-135,-36,5,4
-135,-37,5,4
-135,-38,5,4
-135,-39,5,4
-135,-40,5,4
-135,-41,5,4
-135,-42,5,4
-135,-43,5,4
-135,-44,5,4
-135,-45,5,4
-135,-46,5,4
-135,-47,5,4
-135,-48,5,4
-135,-49,5,4
-135,-50,5,4
-134,9,1,4
-134,8,2,3
-134,7,2,3
-134,6,2,3
-134,5,2,3
-134,4,2,3
-134,3,2,3
-134,2,5,4
-134,1,5,4
-134,0,5,4
-134,-1,5,4
-134,-2,5,4
-134,-3,5,4
-134,-4,5,4
-134,-5,5,4
-134,-6,5,4
-134,-7,5,4
-134,-8,5,4
-134,-9,5,4
-134,-10,5,4
-134,-11,5,4
-134,-12,5,4
-134,-13,5,4
-134,-14,5,4
-134,-15,5,4
-134,-16,5,4
-134,-17,5,4
-134,-18,5,4
-134,-19,5,4
-134,-20,5,4
-134,-21,5,4
-134,-22,5,4
-134,-23,5,4
-134,-24,5,4
-134,-25,5,4
-134,-26,5,4
-134,-27,5,4
-134,-28,5,4
-134,-29,5,4
-134,-30,5,4
-134,-31,5,4
-134,-32,5,4
-134,-33,5,4
-134,-34,5,4
-134,-35,5,4
-134,-36,5,4
-134,-37,5,4
-134,-38,5,4
-134,-39,5,4
-134,-40,5,4
-134,-41,5,4
-134,-42,5,4
-134,-43,5,4
-134,-44,5,4
-134,-45,5,4
-134,-46,5,4
-134,-47,5,4
-134,-48,5,4
-134,-49,5,4
-134,-50,5,4
-133,9,1,4
-133,8,2,3
-133,7,2,3
-133,6,2,3
-133,5,2,3
-133,4,2,3
-133,3,5,4
-133,2,5,4
-133,1,5,4
-133,0,5,4
-133,-1,5,4
-133,-2,5,4
-133,-3,5,4
-133,-4,5,4
-133,-5,5,4
-133,-6,5,4
-133,-7,5,4
-133,-8,5,4
-133,-9,5,4
-133,-10,5,4
-133,-11,5,4
-133,-12,5,4
-133,-13,5,4
-133,-14,5,4
-133,-15,5,4
-133,-16,5,4
-133,-17,5,4
-133,-18,5,4
-133,-19,5,4
-133,-20,5,4
-133,-21,5,4
-133,-22,5,4
-133,-23,5,4
-133,-24,5,4
-133,-25,5,4
-133,-26,5,4
-133,-27,5,4
-133,-28,5,4
-133,-29,5,4
-133,-30,5,4
-133,-31,5,4
-133,-32,5,4
-133,-33,5,4
-133,-34,5,4
-133,-35,5,4
-133,-36,5,4
-133,-37,5,4
-133,-38,5,4
-133,-39,5,4
-133,-40,5,4
-133,-41,5,4
-133,-42,5,4
-133,-43,5,4
-133,-44,5,4
-133,-45,5,4
-133,-46,5,4
-133,-47,5,4
-133,-48,5,4
-133,-49,5,4
-133,-50,5,4
-132,9,1,4
-132,8,2,3
-132,7,2,3
-132,6,2,3
-132,5,2,3
-132,4,2,3
-132,3,2,3
-132,2,5,4
-132,1,5,4
-132,0,5,4
-132,-1,5,4
-132,-2,5,4
-132,-3,5,4
-132,-4,5,4
-132,-5,5,4
-132,-6,5,4
-132,-7,5,4
-132,-8,5,4
-132,-9,5,4
-132,-10,5,4
-132,-11,5,4
-132,-12,5,4
-132,-13,5,4
-132,-14,5,4
-132,-15,5,4
-132,-16,5,4
-132,-17,5,4
-132,-18,5,4
-132,-19,5,4
-132,-20,5,4
-132,-21,5,4
-132,-22,5,4
-132,-23,5,4
-132,-24,5,4
-132,-25,5,4
-132,-26,5,4
-132,-27,5,4
-132,-28,5,4
-132,-29,5,4
-132,-30,5,4
-132,-31,5,4
-132,-32,5,4
-132,-33,5,4
-132,-34,5,4
-132,-35,5,4
-132,-36,5,4
-132,-37,5,4
-132,-38,5,4
-132,-39,5,4
-132,-40,5,4
-132,-41,5,4
-132,-42,5,4
-132,-43,5,4
-132,-44,5,4
-132,-45,5,4
-132,-46,5,4
-132,-47,5,4
-132,-48,5,4
-132,-49,5,4
-132,-50,5,4
-131,8,1,4
-131,7,2,3
-131,6,2,3
-131,5,2,3
-131,4,2,3
-131,3,5,4
-131,2,5,4
-131,1,5,4
-131,0,5,4
-131,-1,5,4
-131,-2,5,4
-131,-3,5,4
-131,-4,5,4
-131,-5,5,4
-131,-6,5,4
-131,-7,5,4
-131,-8,5,4
-131,-9,5,4
-131,-10,5,4
-131,-11,5,4
-131,-12,5,4
-131,-13,5,4
-131,-14,5,4
-131,-15,5,4
-131,-16,5,4
-131,-17,5,4
-131,-18,5,4
-131,-19,5,4
-131,-20,5,4
-131,-21,5,4
-131,-22,5,4
-131,-23,5,4
-131,-24,5,4
-131,-25,5,4
-131,-26,5,4
-131,-27,5,4
-131,-28,5,4
-131,-29,5,4
-131,-30,5,4
-131,-31,5,4
-131,-32,5,4
-131,-33,5,4
-131,-34,5,4
-131,-35,5,4
-131,-36,5,4
-131,-37,5,4
-131,-38,5,4
-131,-39,5,4
-131,-40,5,4
-131,-41,5,4
-131,-42,5,4
-131,-43,5,4
-131,-44,5,4
-131,-45,5,4
-131,-46,5,4
-131,-47,5,4
-131,-48,5,4
-131,-49,5,4
-131,-50,5,4
-130,7,1,4
-130,6,2,3
-130,5,2,3
-130,4,2,3
-130,3,2,3
-130,2,5,4
-130,1,5,4
-130,0,5,4
-130,-1,5,4
-130,-2,5,4
-130,-3,5,4
-130,-4,5,4
-130,-5,5,4
-130,-6,5,4
-130,-7,5,4
-130,-8,5,4
-130,-9,5,4
-130,-10,5,4
-130,-11,5,4
-130,-12,5,4
-130,-13,5,4
-130,-14,5,4
-130,-15,5,4
-130,-16,5,4
-130,-17,5,4
-130,-18,5,4
-130,-19,5,4
-130,-20,5,4
-130,-21,5,4
-130,-22,5,4
-130,-23,5,4
-130,-24,5,4
-130,-25,5,4
-130,-26,5,4
-130,-27,5,4
-130,-28,5,4
-130,-29,5,4
-130,-30,5,4
-130,-31,5,4
-130,-32,5,4
-130,-33,5,4
-130,-34,5,4
-130,-35,5,4
-130,-36,5,4
-130,-37,5,4
-130,-38,5,4
-130,-39,5,4
-130,-40,5,4
-130,-41,5,4
-130,-42,5,4
-130,-43,5,4
-130,-44,5,4
-130,-45,5,4
-130,-46,5,4
-130,-47,5,4
-130,-48,5,4
-130,-49,5,4
-130,-50,5,4
-129,7,1,4
-129,6,2,3
-129,5,2,3
-129,4,2,3
-129,3,2,3
-129,2,5,4
-129,1,5,4
-129,0,5,4
-129,-1,5,4
-129,-2,5,4
-129,-3,5,4
-129,-4,5,4
-129,-5,5,4
-129,-6,5,4
-129,-7,5,4
-129,-8,5,4
-129,-9,5,4
-129,-10,5,4
-129,-11,5,4
-129,-12,5,4
-129,-13,5,4
-129,-14,5,4
-129,-15,5,4
-129,-16,5,4
-129,-17,5,4
-129,-18,5,4
-129,-19,5,4
-129,-20,5,4
-129,-21,5,4
-129,-22,5,4
-129,-23,5,4
-129,-24,5,4
-129,-25,5,4
-129,-26,5,4
-129,-27,5,4
-129,-28,5,4
-129,-29,5,4
-129,-30,5,4
-129,-31,5,4
-129,-32,5,4
-129,-33,5,4
-129,-34,5,4
-129,-35,5,4
-129,-36,5,4
-129,-37,5,4
-129,-38,5,4
-129,-39,5,4
-129,-40,5,4
-129,-41,5,4
-129,-42,5,4
-129,-43,5,4
-129,-44,5,4
-129,-45,5,4
-129,-46,5,4
-129,-47,5,4
-129,-48,5,4
-129,-49,5,4
-129,-50,5,4
-128,7,1,4
-128,6,2,3
-128,5,2,3
-128,4,2,3
-128,3,2,3
-128,2,2,3
-128,1,5,4
-128,0,5,4
-128,-1,5,4
-128,-2,5,4
-128,-3,5,4
-128,-4,5,4
-128,-5,5,4
-128,-6,5,4
-128,-7,5,4
-128,-8,5,4
-128,-9,5,4
-128,-10,5,4
-128,-11,5,4
-128,-12,5,4
-128,-13,5,4
-128,-14,5,4
-128,-15,5,4
-128,-16,5,4
-128,-17,5,4
-128,-18,5,4
-128,-19,5,4
-128,-20,5,4
-128,-21,5,4
-128,-22,5,4
-128,-23,5,4
-128,-24,5,4
-128,-25,5,4
-128,-26,5,4
-128,-27,5,4
-128,-28,5,4
-128,-29,5,4
-128,-30,5,4
-128,-31,5,4
-128,-32,5,4
-128,-33,5,4
-128,-34,5,4
-128,-35,5,4
-128,-36,5,4
-128,-37,5,4
-128,-38,5,4
-128,-39,5,4
-128,-40,5,4
-128,-41,5,4
-128,-42,5,4
-128,-43,5,4
-128,-44,5,4
-128,-45,5,4
-128,-46,5,4
-128,-47,5,4
-128,-48,5,4
-128,-49,5,4
-128,-50,5,4
-127,6,1,4
-127,5,2,3
-127,4,2,3
-127,3,2,3
-127,2,2,3
-127,1,5,4
-127,0,5,4
-127,-1,5,4
-127,-2,5,4
-127,-3,5,4
-127,-4,5,4
-127,-5,5,4
-127,-6,5,4
-127,-7,5,4
-127,-8,5,4
-127,-9,5,4
-127,-10,5,4
-127,-11,5,4
-127,-12,5,4
-127,-13,5,4
-127,-14,5,4
-127,-15,5,4
-127,-16,5,4
-127,-17,5,4
-127,-18,5,4
-127,-19,5,4
